,Year,Value
1788,2018,7355
1789,2018,8230
1790,2018,4241
1791,2018,40274
1792,2018,24840
1793,2018,10133
1794,2018,2943
1795,2018,1196
1796,2018,5301
1797,2018,40274
1798,2018,11675
1799,2018,18135
1800,2018,10463
1801,2018,373400
1802,2018,25500
1803,2018,137
1804,2018,92
1805,2018,36
1806,2018,11
1807,2018,29
1808,2018,24538
1809,2018,24412
1810,2018,77
1811,2018,3
1812,2018,45
1813,2018,24114
1814,2018,222
1815,2018,44
1816,2018,219
1817,2018,3086
1818,2018,4
1819,2018,20494
1820,2018,49
1821,2018,3556
1822,2018,3985
1823,2018,853
1824,2018,13776
1825,2018,9726
1826,2018,2578
1827,2018,847
1828,2018,351
1829,2018,1472
1830,2018,13776
1831,2018,3049
1832,2018,7184
1833,2018,3543
1834,2018,613900
1835,2018,21300
1836,2018,135
1837,2018,80
1838,2018,28
1839,2018,6
1840,2018,22
1841,2018,15835
1842,2018,15765
1843,2018,36
1844,2018,3
1845,2018,30
1846,2018,15057
1847,2018,153
1848,2018,29
1849,2018,163
1850,2018,2134
1851,2018,4
1852,2018,12551
1853,2018,27
1854,2018,3133
1855,2018,3496
1856,2018,1141
1857,2018,9399
1858,2018,6829
1859,2018,1775
1860,2018,572
1861,2018,263
1862,2018,796
1863,2018,9399
1864,2018,1991
1865,2018,4826
1866,2018,2582
1867,2018,576000
1868,2018,41500
1869,2018,141
1870,2018,69
1871,2018,57
1872,2018,12
1873,2018,21
1874,2018,8703
1875,2018,8647
1876,2018,41
1877,2018,0
1878,2018,16
1879,2018,9057
1880,2018,69
1881,2018,15
1882,2018,56
1883,2018,951
1884,2018,0
1885,2018,7943
1886,2018,22
1887,2018,423
1888,2018,489
1889,2018,-288
1890,2018,4377
1891,2018,2897
1892,2018,803
1893,2018,275
1894,2018,88
1895,2018,677
1896,2018,4377
1897,2018,1058
1898,2018,2358
1899,2018,961
1900,2018,697300
1901,2018,-23100
1902,2018,123
1903,2018,102
1904,2018,-27
1905,2018,-7
1906,2018,24
1907,2018,12722
1908,2018,12672
1909,2018,41
1910,2018,0
1911,2018,9
1912,2018,12075
1913,2018,90
1914,2018,54
1915,2018,256
1916,2018,2887
1917,2018,5
1918,2018,8764
1919,2018,23
1920,2018,221
1921,2018,247
1922,2018,673
1923,2018,6836
1924,2018,3483
1925,2018,1708
1926,2018,416
1927,2018,112
1928,2018,1646
1929,2018,6836
1930,2018,2324
1931,2018,2935
1932,2018,1576
1933,2018,366500
1934,2018,19400
1935,2018,119
1936,2018,110
1937,2018,29
1938,2018,10
1939,2018,34
1940,2018,12722
1941,2018,12672
1942,2018,41
1943,2018,0
1944,2018,9
1945,2018,12075
1946,2018,90
1947,2018,54
1948,2018,256
1949,2018,2887
1950,2018,5
1951,2018,8764
1952,2018,23
1953,2018,221
1954,2018,247
1955,2018,673
1956,2018,6836
1957,2018,3483
1958,2018,1708
1959,2018,416
1960,2018,112
1961,2018,1646
1962,2018,6836
1963,2018,2324
1964,2018,2935
1965,2018,1576
1966,2018,366500
1967,2018,19400
1968,2018,119
1969,2018,110
1970,2018,29
1971,2018,10
1972,2018,34
1973,2018,24937
1974,2018,24752
1975,2018,96
1976,2018,0
1977,2018,89
1978,2018,22644
1979,2018,346
1980,2018,107
1981,2018,627
1982,2018,6437
1983,2018,3
1984,2018,14941
1985,2018,185
1986,2018,3577
1987,2018,3998
1988,2018,2715
1989,2018,19661
1990,2018,11631
1991,2018,5847
1992,2018,1680
1993,2018,733
1994,2018,2183
1995,2018,19661
1996,2018,6301
1997,2018,8016
1998,2018,5344
1999,2018,271400
2000,2018,29500
2001,2018,145
2002,2018,95
2003,2018,43
2004,2018,14
2005,2018,32
2006,2018,24937
2007,2018,24752
2008,2018,96
2009,2018,0
2010,2018,89
2011,2018,22644
2012,2018,346
2013,2018,107
2014,2018,627
2015,2018,6437
2016,2018,3
2017,2018,14941
2018,2018,185
2019,2018,3577
2020,2018,3998
2021,2018,2715
2022,2018,19661
2023,2018,11631
2024,2018,5847
2025,2018,1680
2026,2018,733
2027,2018,2183
2028,2018,19661
2029,2018,6301
2030,2018,8016
2031,2018,5344
2032,2018,271400
2033,2018,29500
2034,2018,145
2035,2018,95
2036,2018,43
2037,2018,14
2038,2018,32
2039,2018,104602
2040,2018,93339
2041,2018,10503
2042,2018,399
2043,2018,15
2044,2018,347
2045,2018,101068
2046,2018,490
2047,2018,315
2048,2018,831
2049,2018,7858
2050,2018,21
2051,2018,76871
2052,2018,14212
2053,2018,492
2054,2018,11542
2055,2018,12662
2056,2018,4655
2057,2018,50748
2058,2018,35778
2059,2018,6110
2060,2018,1562
2061,2018,652
2062,2018,8861
2063,2018,50748
2064,2018,19428
2065,2018,24750
2066,2018,6571
2067,2018,934200
2068,2018,41600
2069,2018,145
2070,2018,93
2071,2018,18
2072,2018,24
2073,2018,9
2074,2018,38
2075,2018,22610
2076,2018,19890
2077,2018,2600
2078,2018,48
2079,2018,C
2080,2018,C
2081,2018,21766
2082,2018,114
2083,2018,73
2084,2018,219
2085,2018,1499
2086,2018,7
2087,2018,16096
2088,2018,3607
2089,2018,157
2090,2018,2053
2091,2018,2354
2092,2018,1145
2093,2018,10682
2094,2018,7120
2095,2018,2052
2096,2018,451
2097,2018,182
2098,2018,1510
2099,2018,10682
2100,2018,4385
2101,2018,4564
2102,2018,1733
2103,2018,1067500
2104,2018,54000
2105,2018,156
2106,2018,104
2107,2018,19
2108,2018,26
2109,2018,11
2110,2018,41
2111,2018,20853
2112,2018,17502
2113,2018,3101
2114,2018,169
2115,2018,8
2116,2018,73
2117,2018,19969
2118,2018,155
2119,2018,60
2120,2018,223
2121,2018,2529
2122,2018,9
2123,2018,13616
2124,2018,3290
2125,2018,97
2126,2018,3021
2127,2018,3254
2128,2018,1117
2129,2018,12275
2130,2018,8597
2131,2018,1234
2132,2018,426
2133,2018,191
2134,2018,2444
2135,2018,12275
2136,2018,4476
2137,2018,6235
2138,2018,1564
2139,2018,637500
2140,2018,34100
2141,2018,138
2142,2018,86
2143,2018,22
2144,2018,25
2145,2018,9
2146,2018,36
2147,2018,10426
2148,2018,9911
2149,2018,451
2150,2018,24
2151,2018,0
2152,2018,40
2153,2018,10316
2154,2018,43
2155,2018,17
2156,2018,52
2157,2018,561
2158,2018,0
2159,2018,8686
2160,2018,889
2161,2018,68
2162,2018,2131
2163,2018,2465
2164,2018,444
2165,2018,5033
2166,2018,4278
2167,2018,388
2168,2018,118
2169,2018,53
2170,2018,366
2171,2018,5033
2172,2018,1845
2173,2018,2718
2174,2018,470
2175,2018,1250100
2176,2018,53300
2177,2018,157
2178,2018,67
2179,2018,12
2180,2018,24
2181,2018,9
2182,2018,37
2183,2018,33951
2184,2018,31412
2185,2018,2351
2186,2018,91
2187,2018,0
2188,2018,96
2189,2018,33398
2190,2018,87
2191,2018,116
2192,2018,170
2193,2018,1401
2194,2018,1
2195,2018,28049
2196,2018,3530
2197,2018,45
2198,2018,1920
2199,2018,2119
2200,2018,752
2201,2018,11423
2202,2018,7696
2203,2018,1404
2204,2018,268
2205,2018,78
2206,2018,2323
2207,2018,11423
2208,2018,3632
2209,2018,6513
2210,2018,1278
2211,2018,1526200
2212,2018,33800
2213,2018,118
2214,2018,86
2215,2018,11
2216,2018,21
2217,2018,7
2218,2018,32
2219,2018,15757
2220,2018,14520
2221,2018,1133
2222,2018,51
2223,2018,C
2224,2018,C
2225,2018,14859
2226,2018,79
2227,2018,43
2228,2018,126
2229,2018,1629
2230,2018,3
2231,2018,10340
2232,2018,2527
2233,2018,116
2234,2018,2358
2235,2018,2396
2236,2018,935
2237,2018,9476
2238,2018,7346
2239,2018,C
2240,2018,263
2241,2018,115
2242,2018,C
2243,2018,9476
2244,2018,4008
2245,2018,4197
2246,2018,1271
2247,2018,647100
2248,2018,38400
2249,2018,175
2250,2018,118
2251,2018,29
2252,2018,23
2253,2018,10
2254,2018,42
2255,2018,1006
2256,2018,104
2257,2018,866
2258,2018,16
2259,2018,0
2260,2018,20
2261,2018,761
2262,2018,13
2263,2018,5
2264,2018,41
2265,2018,240
2266,2018,0
2267,2018,83
2268,2018,369
2269,2018,9
2270,2018,59
2271,2018,75
2272,2018,261
2273,2018,1859
2274,2018,740
2275,2018,C
2276,2018,35
2277,2018,32
2278,2018,C
2279,2018,1859
2280,2018,1081
2281,2018,523
2282,2018,255
2283,2018,319500
2284,2018,82900
2285,2018,141
2286,2018,127
2287,2018,20
2288,2018,24
2289,2018,14
2290,2018,58
2291,2018,89828
2292,2018,74755
2293,2018,14511
2294,2018,248
2295,2018,4
2296,2018,311
2297,2018,86124
2298,2018,598
2299,2018,316
2300,2018,1292
2301,2018,12909
2302,2018,8
2303,2018,54657
2304,2018,16014
2305,2018,338
2306,2018,7950
2307,2018,8359
2308,2018,4114
2309,2018,45274
2310,2018,20623
2311,2018,15898
2312,2018,2966
2313,2018,1393
2314,2018,8753
2315,2018,45274
2316,2018,15577
2317,2018,19467
2318,2018,10230
2319,2018,240500
2320,2018,11000
2321,2018,106
2322,2018,63
2323,2018,27
2324,2018,26
2325,2018,9
2326,2018,34
2327,2018,18904
2328,2018,18154
2329,2018,710
2330,2018,23
2331,2018,0
2332,2018,17
2333,2018,18555
2334,2018,100
2335,2018,40
2336,2018,106
2337,2018,1370
2338,2018,1
2339,2018,15710
2340,2018,1191
2341,2018,37
2342,2018,1999
2343,2018,2182
2344,2018,532
2345,2018,5155
2346,2018,3722
2347,2018,939
2348,2018,238
2349,2018,99
2350,2018,494
2351,2018,5155
2352,2018,1766
2353,2018,2584
2354,2018,805
2355,2018,670800
2356,2018,18900
2357,2018,144
2358,2018,60
2359,2018,13
2360,2018,30
2361,2018,10
2362,2018,34
2363,2018,23269
2364,2018,22500
2365,2018,690
2366,2018,49
2367,2018,0
2368,2018,29
2369,2018,22435
2370,2018,67
2371,2018,40
2372,2018,263
2373,2018,2274
2374,2018,1
2375,2018,17828
2376,2018,1932
2377,2018,30
2378,2018,1072
2379,2018,1121
2380,2018,883
2381,2018,7496
2382,2018,3260
2383,2018,2242
2384,2018,446
2385,2018,124
2386,2018,1994
2387,2018,7496
2388,2018,2629
2389,2018,3640
2390,2018,1227
2391,2018,338500
2392,2018,12800
2393,2018,90
2394,2018,59
2395,2018,21
2396,2018,34
2397,2018,12
2398,2018,35
2399,2018,32387
2400,2018,30686
2401,2018,1500
2402,2018,105
2403,2018,1
2404,2018,94
2405,2018,30963
2406,2018,192
2407,2018,110
2408,2018,430
2409,2018,4818
2410,2018,5
2411,2018,19590
2412,2018,5640
2413,2018,183
2414,2018,4604
2415,2018,4772
2416,2018,1591
2417,2018,16089
2418,2018,9911
2419,2018,2864
2420,2018,755
2421,2018,279
2422,2018,3315
2423,2018,16089
2424,2018,5412
2425,2018,7522
2426,2018,3156
2427,2018,276800
2428,2018,13600
2429,2018,132
2430,2018,68
2431,2018,36
2432,2018,29
2433,2018,10
2434,2018,34
2435,2018,13902
2436,2018,13429
2437,2018,379
2438,2018,43
2439,2018,0
2440,2018,51
2441,2018,13265
2442,2018,51
2443,2018,41
2444,2018,134
2445,2018,1833
2446,2018,2
2447,2018,9524
2448,2018,1633
2449,2018,49
2450,2018,1739
2451,2018,1833
2452,2018,732
2453,2018,5652
2454,2018,3920
2455,2018,921
2456,2018,217
2457,2018,84
2458,2018,810
2459,2018,5652
2460,2018,1804
2461,2018,2874
2462,2018,973
2463,2018,370400
2464,2018,19500
2465,2018,136
2466,2018,73
2467,2018,29
2468,2018,41
2469,2018,13
2470,2018,32
2471,2018,6220
2472,2018,5934
2473,2018,227
2474,2018,32
2475,2018,0
2476,2018,26
2477,2018,5910
2478,2018,70
2479,2018,25
2480,2018,108
2481,2018,1032
2482,2018,C
2483,2018,3106
2484,2018,1488
2485,2018,82
2486,2018,1299
2487,2018,1298
2488,2018,309
2489,2018,4097
2490,2018,2380
2491,2018,655
2492,2018,190
2493,2018,84
2494,2018,1062
2495,2018,4097
2496,2018,1188
2497,2018,2117
2498,2018,792
2499,2018,202200
2500,2018,10000
2501,2018,112
2502,2018,51
2503,2018,48
2504,2018,26
2505,2018,8
2506,2018,29
2507,2018,4837
2508,2018,4806
2509,2018,21
2510,2018,9
2511,2018,0
2512,2018,1
2513,2018,4645
2514,2018,C
2515,2018,25
2516,2018,76
2517,2018,786
2518,2018,C
2519,2018,3021
2520,2018,708
2521,2018,C
2522,2018,745
2523,2018,761
2524,2018,208
2525,2018,2374
2526,2018,1308
2527,2018,478
2528,2018,100
2529,2018,31
2530,2018,589
2531,2018,2374
2532,2018,1266
2533,2018,750
2534,2018,358
2535,2018,247800
2536,2018,10600
2537,2018,174
2538,2018,73
2539,2018,37
2540,2018,16
2541,2018,9
2542,2018,53
2543,2018,5756
2544,2018,5032
2545,2018,693
2546,2018,19
2547,2018,1
2548,2018,12
2549,2018,5505
2550,2018,C
2551,2018,18
2552,2018,86
2553,2018,938
2554,2018,1
2555,2018,2944
2556,2018,1451
2557,2018,C
2558,2018,675
2559,2018,710
2560,2018,285
2561,2018,3104
2562,2018,1760
2563,2018,611
2564,2018,185
2565,2018,59
2566,2018,733
2567,2018,3104
2568,2018,878
2569,2018,1402
2570,2018,824
2571,2018,227600
2572,2018,11300
2573,2018,126
2574,2018,75
2575,2018,41
2576,2018,32
2577,2018,9
2578,2018,28
2579,2018,1672
2580,2018,1486
2581,2018,180
2582,2018,3
2583,2018,0
2584,2018,3
2585,2018,1638
2586,2018,16
2587,2018,2
2588,2018,25
2589,2018,230
2590,2018,1
2591,2018,995
2592,2018,361
2593,2018,9
2594,2018,146
2595,2018,170
2596,2018,58
2597,2018,862
2598,2018,543
2599,2018,199
2600,2018,64
2601,2018,21
2602,2018,120
2603,2018,862
2604,2018,275
2605,2018,378
2606,2018,209
2607,2018,426000
2608,2018,14800
2609,2018,144
2610,2018,99
2611,2018,33
2612,2018,21
2613,2018,7
2614,2018,32
2615,2018,15269
2616,2018,3414
2617,2018,11611
2618,2018,70
2619,2018,2
2620,2018,171
2621,2018,14171
2622,2018,239
2623,2018,126
2624,2018,493
2625,2018,4447
2626,2018,1
2627,2018,1528
2628,2018,7250
2629,2018,88
2630,2018,274
2631,2018,283
2632,2018,1107
2633,2018,16534
2634,2018,3730
2635,2018,9853
2636,2018,1527
2637,2018,891
2638,2018,2951
2639,2018,16534
2640,2018,5770
2641,2018,5721
2642,2018,5042
2643,2018,95700
2644,2018,6900
2645,2018,65
2646,2018,60
2647,2018,55
2648,2018,19
2649,2018,7
2650,2018,35
2651,2018,4017
2652,2018,508
2653,2018,3391
2654,2018,31
2655,2018,2
2656,2018,85
2657,2018,3482
2658,2018,129
2659,2018,76
2660,2018,179
2661,2018,989
2662,2018,0
2663,2018,194
2664,2018,1865
2665,2018,49
2666,2018,57
2667,2018,59
2668,2018,537
2669,2018,9835
2670,2018,1838
2671,2018,6619
2672,2018,830
2673,2018,467
2674,2018,1377
2675,2018,9835
2676,2018,3749
2677,2018,2712
2678,2018,3374
2679,2018,126900
2680,2018,17000
2681,2018,68
2682,2018,66
2683,2018,62
2684,2018,14
2685,2018,5
2686,2018,38
2687,2018,11252
2688,2018,2906
2689,2018,8220
2690,2018,40
2691,2018,1
2692,2018,85
2693,2018,10689
2694,2018,109
2695,2018,50
2696,2018,314
2697,2018,3458
2698,2018,1
2699,2018,1334
2700,2018,5385
2701,2018,39
2702,2018,217
2703,2018,225
2704,2018,570
2705,2018,6699
2706,2018,1892
2707,2018,3233
2708,2018,697
2709,2018,424
2710,2018,1574
2711,2018,6699
2712,2018,2022
2713,2018,3009
2714,2018,1668
2715,2018,88000
2716,2018,4500
2717,2018,63
2718,2018,55
2719,2018,54
2720,2018,28
2721,2018,9
2722,2018,30
2723,2018,26556
2724,2018,25309
2725,2018,256
2726,2018,373
2727,2018,619
2728,2018,23390
2729,2018,561
2730,2018,675
2731,2018,1598
2732,2018,6391
2733,2018,21
2734,2018,13702
2735,2018,463
2736,2018,300
2737,2018,293
2738,2018,3159
2739,2018,45540
2740,2018,9336
2741,2018,30193
2742,2018,3715
2743,2018,705
2744,2018,6011
2745,2018,45540
2746,2018,24731
2747,2018,9540
2748,2018,11268
2749,2018,281700
2750,2018,33500
2751,2018,98
2752,2018,95
2753,2018,13
2754,2018,7
2755,2018,54
2756,2018,9066
2757,2018,8819
2758,2018,43
2759,2018,153
2760,2018,51
2761,2018,8369
2762,2018,143
2763,2018,535
2764,2018,581
2765,2018,2220
2766,2018,1
2767,2018,4848
2768,2018,42
2769,2018,40
2770,2018,40
2771,2018,697
2772,2018,7452
2773,2018,1927
2774,2018,4480
2775,2018,957
2776,2018,270
2777,2018,1045
2778,2018,7452
2779,2018,3019
2780,2018,1848
2781,2018,2585
2782,2018,228700
2783,2018,17600
2784,2018,104
2785,2018,102
2786,2018,23
2787,2018,9
2788,2018,41
2789,2018,9066
2790,2018,8819
2791,2018,43
2792,2018,153
2793,2018,51
2794,2018,8369
2795,2018,143
2796,2018,535
2797,2018,581
2798,2018,2220
2799,2018,1
2800,2018,4848
2801,2018,42
2802,2018,40
2803,2018,40
2804,2018,697
2805,2018,7452
2806,2018,1927
2807,2018,4480
2808,2018,957
2809,2018,270
2810,2018,1045
2811,2018,7452
2812,2018,3019
2813,2018,1848
2814,2018,2585
2815,2018,228700
2816,2018,17600
2817,2018,104
2818,2018,102
2819,2018,23
2820,2018,9
2821,2018,41
2822,2018,8705
2823,2018,8310
2824,2018,54
2825,2018,217
2826,2018,125
2827,2018,7742
2828,2018,127
2829,2018,32
2830,2018,483
2831,2018,1898
2832,2018,2
2833,2018,5189
2834,2018,14
2835,2018,43
2836,2018,39
2837,2018,959
2838,2018,8617
2839,2018,3307
2840,2018,3822
2841,2018,722
2842,2018,150
2843,2018,1488
2844,2018,8617
2845,2018,3151
2846,2018,3299
2847,2018,2167
2848,2018,424300
2849,2018,46700
2850,2018,100
2851,2018,99
2852,2018,30
2853,2018,11
2854,2018,37
2855,2018,8784
2856,2018,8180
2857,2018,158
2858,2018,3
2859,2018,443
2860,2018,7278
2861,2018,292
2862,2018,108
2863,2018,534
2864,2018,2273
2865,2018,18
2866,2018,3666
2867,2018,406
2868,2018,216
2869,2018,214
2870,2018,1504
2871,2018,29471
2872,2018,4101
2873,2018,21892
2874,2018,2037
2875,2018,286
2876,2018,3478
2877,2018,29471
2878,2018,18562
2879,2018,4393
2880,2018,6516
2881,2018,257500
2882,2018,44100
2883,2018,93
2884,2018,88
2885,2018,8
2886,2018,5
2887,2018,63
2888,2018,2317
2889,2018,2287
2890,2018,C
2891,2018,0
2892,2018,C
2893,2018,2130
2894,2018,36
2895,2018,34
2896,2018,74
2897,2018,572
2898,2018,C
2899,2018,1400
2900,2018,14
2901,2018,17
2902,2018,18
2903,2018,188
2904,2018,2572
2905,2018,663
2906,2018,C
2907,2018,113
2908,2018,44
2909,2018,C
2910,2018,2572
2911,2018,1593
2912,2018,483
2913,2018,496
2914,2018,212600
2915,2018,17200
2916,2018,137
2917,2018,134
2918,2018,12
2919,2018,7
2920,2018,62
2921,2018,5345
2922,2018,4815
2923,2018,105
2924,2018,3
2925,2018,423
2926,2018,4171
2927,2018,229
2928,2018,48
2929,2018,407
2930,2018,1414
2931,2018,C
2932,2018,1698
2933,2018,375
2934,2018,189
2935,2018,190
2936,2018,1175
2937,2018,25005
2938,2018,3049
2939,2018,20291
2940,2018,1638
2941,2018,205
2942,2018,1665
2943,2018,25005
2944,2018,16178
2945,2018,3358
2946,2018,5469
2947,2018,292200
2948,2018,64200
2949,2018,91
2950,2018,85
2951,2018,7
2952,2018,5
2953,2018,65
2954,2018,1122
2955,2018,1078
2956,2018,C
2957,2018,0
2958,2018,C
2959,2018,978
2960,2018,26
2961,2018,26
2962,2018,53
2963,2018,287
2964,2018,1
2965,2018,568
2966,2018,18
2967,2018,10
2968,2018,6
2969,2018,141
2970,2018,1893
2971,2018,389
2972,2018,C
2973,2018,285
2974,2018,36
2975,2018,C
2976,2018,1893
2977,2018,790
2978,2018,552
2979,2018,551
2980,2018,228100
2981,2018,28600
2982,2018,70
2983,2018,69
2984,2018,18
2985,2018,7
2986,2018,42
2987,2018,13982
2988,2018,13580
2989,2018,C
2990,2018,C
2991,2018,73
2992,2018,13309
2993,2018,510
2994,2018,37
2995,2018,1607
2996,2018,2404
2997,2018,53
2998,2018,8230
2999,2018,522
3000,2018,272
3001,2018,341
3002,2018,742
3003,2018,22443
3004,2018,7643
3005,2018,9069
3006,2018,1642
3007,2018,114
3008,2018,5731
3009,2018,22443
3010,2018,8654
3011,2018,6744
3012,2018,7045
3013,2018,422100
3014,2018,22400
3015,2018,113
3016,2018,108
3017,2018,9
3018,2018,3
3019,2018,39
3020,2018,5066
3021,2018,C
3022,2018,51
3023,2018,C
3024,2018,57
3025,2018,5088
3026,2018,40
3027,2018,12
3028,2018,281
3029,2018,1071
3030,2018,20
3031,2018,3249
3032,2018,435
3033,2018,153
3034,2018,233
3035,2018,58
3036,2018,6159
3037,2018,2736
3038,2018,1048
3039,2018,200
3040,2018,54
3041,2018,2375
3042,2018,6159
3043,2018,2889
3044,2018,2636
3045,2018,634
3046,2018,298300
3047,2018,3400
3048,2018,104
3049,2018,95
3050,2018,2
3051,2018,1
3052,2018,47
3053,2018,8917
3054,2018,C
3055,2018,C
3056,2018,C
3057,2018,16
3058,2018,8221
3059,2018,470
3060,2018,25
3061,2018,1326
3062,2018,1333
3063,2018,33
3064,2018,4982
3065,2018,87
3066,2018,120
3067,2018,108
3068,2018,684
3069,2018,16283
3070,2018,4907
3071,2018,8021
3072,2018,1442
3073,2018,60
3074,2018,3356
3075,2018,16283
3076,2018,5765
3077,2018,4107
3078,2018,6411
3079,2018,552300
3080,2018,42400
3081,2018,119
3082,2018,117
3083,2018,12
3084,2018,4
3085,2018,35
3086,2018,83059
3087,2018,19498
3088,2018,53765
3089,2018,20
3090,2018,9776
3091,2018,45645
3092,2018,20676
3093,2018,109
3094,2018,881
3095,2018,6085
3096,2018,89
3097,2018,602
3098,2018,14639
3099,2018,2653
3100,2018,219
3101,2018,251
3102,2018,37445
3103,2018,1147171
3104,2018,315129
3105,2018,25633
3106,2018,6481
3107,2018,2824
3108,2018,806409
3109,2018,1147172
3110,2018,275716
3111,2018,511156
3112,2018,360300
3113,2018,1338900
3114,2018,603600
3115,2018,62
3116,2018,62
3117,2018,14
3118,2018,3
3119,2018,24
3120,2018,66055
3121,2018,5118
3122,2018,52798
3123,2018,14
3124,2018,8126
3125,2018,31853
3126,2018,20540
3127,2018,C
3128,2018,650
3129,2018,3295
3130,2018,73
3131,2018,C
3132,2018,5095
3133,2018,2151
3134,2018,174
3135,2018,201
3136,2018,34229
3137,2018,1104989
3138,2018,294898
3139,2018,24613
3140,2018,6135
3141,2018,2658
3142,2018,785479
3143,2018,1104990
3144,2018,262136
3145,2018,494671
3146,2018,348182
3147,2018,1761600
3148,2018,912900
3149,2018,60
3150,2018,60
3151,2018,13
3152,2018,3
3153,2018,24
3154,2018,33050
3155,2018,3011
3156,2018,28467
3157,2018,0
3158,2018,1571
3159,2018,23948
3160,2018,16539
3161,2018,C
3162,2018,465
3163,2018,2921
3164,2018,72
3165,2018,C
3166,2018,3001
3167,2018,955
3168,2018,19
3169,2018,33
3170,2018,9116
3171,2018,746726
3172,2018,211912
3173,2018,1140
3174,2018,302
3175,2018,151
3176,2018,533673
3177,2018,746726
3178,2018,52199
3179,2018,425814
3180,2018,268713
3181,2018,1050600
3182,2018,289800
3183,2018,50
3184,2018,50
3185,2018,17
3186,2018,1
3187,2018,7
3188,2018,33005
3189,2018,2106
3190,2018,24331
3191,2018,14
3192,2018,6554
3193,2018,7904
3194,2018,4001
3195,2018,55
3196,2018,185
3197,2018,373
3198,2018,1
3199,2018,1
3200,2018,2094
3201,2018,1195
3202,2018,156
3203,2018,168
3204,2018,25113
3205,2018,358264
3206,2018,82985
3207,2018,23473
3208,2018,5833
3209,2018,2507
3210,2018,251806
3211,2018,358264
3212,2018,209937
3213,2018,68858
3214,2018,79470
3215,2018,5465800
3216,2018,4158800
3217,2018,121
3218,2018,120
3219,2018,12
3220,2018,7
3221,2018,59
3222,2018,10290
3223,2018,8730
3224,2018,474
3225,2018,0
3226,2018,1086
3227,2018,8891
3228,2018,7
3229,2018,10
3230,2018,87
3231,2018,816
3232,2018,11
3233,2018,549
3234,2018,6947
3235,2018,475
3236,2018,0
3237,2018,0
3238,2018,1398
3239,2018,28821
3240,2018,28821
3241,2018,8153
3242,2018,1270600
3243,2018,172700
3244,2018,17
3245,2018,5
3246,2018,28
3247,2018,3795
3248,2018,2478
3249,2018,288
3250,2018,0
3251,2018,1029
3252,2018,2973
3253,2018,C
3254,2018,C
3255,2018,12
3256,2018,101
